TREATY;NAIC_Client;Origine_Ptf;Devise;Subsidiary;Esb;esb_ll
23T000108; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000125; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000167; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000207; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000224; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000225; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
TR0018554;65722;TaRe;USD;27;1;SCOR Global Life Americas
TR0018989;65056;Transfer from SGL Köln;USD;27;1;SCOR Global Life Americas
TR0018813;65722;TaRe;USD;27;1;SCOR Global Life Americas
TR0020023;65722;SGL COLOGNE;USD;27;1;SCOR Global Life Americas
TR0026180;67539;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
TR0026181; ;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
TR0026182; ;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
14T001024;65838;SGL DALLAS;CAD;27;1;SCOR Global Life Americas
TR0032712; ;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
14T000223;69256;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000244;64203;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000037;93572;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000043;93572;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000058;68543;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000059;68543;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000156;67105;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000157;67105;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000056;67105;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000060; ;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000158;67105;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T000243;60984;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TR0019525;68276;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
TR0018555;10111;TaRe;USD;27;1;SCOR Global Life Americas
TR0018888;10111;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
14T000484;88536;SGL DALLAS;USD;27;1;SCOR Global Life Americas
TR0010190;60410;TaRe;USD;27;1;SCOR Global Life Americas
TR0018661;71463;TaRe;USD;27;1;SCOR Global Life Americas
TR0026176;67539;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
TR0026177; ;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
TR0026178; ;Transfer to SGL Köln;USD;27;1;SCOR Global Life Americas
TR0018556; ;TaRe;BMD;27;1;SCOR Global Life Americas
TR0018983; ;Transfer from SGL Köln;BMD;27;1;SCOR Global Life Americas
TR0019493; ;Transfer to SGL Köln;BMD;27;1;SCOR Global Life Americas
TR0026173;67539;Ex REVIOS;USD;27;1;SCOR Global Life Americas
TR0026175; ;Ex REVIOS;USD;27;1;SCOR Global Life Americas
TR0026179; ;Ex REVIOS;USD;27;1;SCOR Global Life Americas
TR0032713; ;Ex REVIOS;USD;27;1;SCOR Global Life Americas
TR0032714; ;SGL PARIS;BBD;27;1;SCOR Global Life Americas
14T001374;68446;SGL DALLAS;USD;27;1;SCOR Global Life Americas
14T001805;0;TaRe;BRL;27;1;SCOR Global Life Americas
TR0003964;86231;TaRe;USD;27;1;SCOR Global Life Americas
TR0007328; ;SGL DALLAS;CLF;27;1;SCOR Global Life Americas
19T000062; ;SGL LONDON;GBP;19;1;UK
19T000577; ;SGL LONDON;GBP;19;1;UK
19T000580; ;TIRI;GBP;19;1;UK
19T000613; ;SGL LONDON;EUR;19;1;UK
TR0015873; ;SGL LONDON;GBP;19;1;UK
TR0023586; ;SGL LONDON;EUR;19;1;UK
23T000151; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000090; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000096; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000031; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000078;0;Transfer to SGL Paris;CHF;23;1;PREVOYANCE RE
23T000080;0;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000014; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000067; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000026; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000140; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000063; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000126; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000037; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000038; ;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000203;0;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
23T000204;0;Transfer to SGL Paris;EUR;23;1;PREVOYANCE RE
19W000323; ;Transfer from SGL Köln;EUR;19;1;UK
19W000325; ;Transfer from SGL Köln;GBP;19;1;UK
19W000330; ;Transfer from SGL Köln;GBP;19;1;UK
19ZR42476; ;SGL LONDON;GBP;19;1;UK
19U000093; ;Transfer from SGL Paris;EUR;19;1;UK
19U000107; ;Transfer from SGL Paris;GBP;19;1;UK
19ZR33289; ;SGL LONDON;IEP;19;1;UK
19ZR33306; ;SGL LONDON;GBP;19;1;UK
19ZR33648; ;SGL LONDON;GBP;19;1;UK
19ZR33651; ;SGL LONDON;GBP;19;1;UK
19ZR33669; ;SGL LONDON;IEP;19;1;UK
19ZR33671; ;SGL LONDON;IEP;19;1;UK
19ZR33675; ;SGL LONDON;GBP;19;1;UK
19ZR33677; ;SGL LONDON;IEP;19;1;UK
19ZR33681; ;SGL LONDON;GBP;19;1;UK
19ZR33739; ;SGL LONDON;GBP;19;1;UK
19ZR33741; ;SGL LONDON;IEP;19;1;UK
19ZR33743; ;SGL LONDON;GBP;19;1;UK
19ZR33749; ;SGL LONDON;IEP;19;1;UK
19ZR37294; ;SGL LONDON;EUR;19;1;UK
19ZR37448; ;SGL LONDON;EUR;19;1;UK
19ZR33275; ;SGL LONDON;GBP;19;1;UK
19ZR33287; ;SGL LONDON;IEP;19;1;UK
19ZR33296; ;SGL LONDON;GBP;19;1;UK
19ZR34705; ;SGL LONDON;GBP;19;1;UK
19ZR37324; ;SGL LONDON;EUR;19;1;UK
19ZR37761; ;SGL LONDON;GBP;19;1;UK
19ZR37859; ;SGL LONDON;GBP;19;1;UK
19ZR33671; ;SGL LONDON;EUR;19;1;UK
19ZR40271; ;SGL LONDON;GBP;19;1;UK
19ZR40346; ;SGL LONDON;EUR;19;1;UK
19ZR40745; ;SGL LONDON;GBP;19;1;UK
19ZR40747; ;SGL LONDON;GBP;19;1;UK
19ZR41422; ;SGL LONDON;GBP;19;1;UK
19ZR42524; ;SGL LONDON;EUR;19;1;UK
19ZR33741; ;SGL LONDON;EUR;19;1;UK
19ZR40196; ;SGL LONDON;GBP;19;1;UK
19ZR40764; ;SGL LONDON;GBP;19;1;UK
19ZR41419; ;SGL LONDON;GBP;19;1;UK
19ZR42490; ;SGL LONDON;GBP;19;1;UK
19ZR42496; ;SGL LONDON;GBP;19;1;UK
19ZR42503; ;SGL LONDON;EUR;19;1;UK
19ZR42505; ;SGL LONDON;EUR;19;1;UK
19ZR42526; ;SGL LONDON;EUR;19;1;UK
19U000198; ;Transfer from SGL Paris;GBP;19;1;UK
19T000027; ;SGL LONDON;EUR;19;1;UK
19T000029; ;SGL LONDON;EUR;19;1;UK
19T000044; ;SGL LONDON;GBP;19;1;UK
TR0007402; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
TR0008836; ;SGL COLOGNE;USD;18;1;DEUTSCHLAND
TR0015814; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18T000251; ;Transfer to SGL Köln;EUR;18;1;DEUTSCHLAND
18T000569; ;Transfer to SGL Köln;EUR;18;1;DEUTSCHLAND
18ZR17200; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR17203; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR16526; ;SGL COLOGNE;GBP;18;1;DEUTSCHLAND
18ZR16720; ;SGL COLOGNE;GBP;18;1;DEUTSCHLAND
18ZR16532; ;SGL COLOGNE;GBP;18;1;DEUTSCHLAND
18ZR15981; ;SGL COLOGNE;GBP;18;1;DEUTSCHLAND
18ZR19979; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR63726; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR67449; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR70026; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR70545; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR70581; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR21441; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR22523; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR34735; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR34673; ;SGL COLOGNE;NZD;18;1;DEUTSCHLAND
18ZR38009; ;SGL COLOGNE;PLN;18;1;DEUTSCHLAND
18ZR39773; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR40375; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18ZR90112; ;Transfer to SGL Köln;CZK;18;1;DEUTSCHLAND
18T000416; ;SGL COLOGNE;EGP;18;1;DEUTSCHLAND
18T000434; ;Transfer to SGL Köln;EUR;18;1;DEUTSCHLAND
18ZR90071; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18T000986; ;SGL COLOGNE;SAR;18;1;DEUTSCHLAND
18T000997;0;SGL COLOGNE;USD;18;1;DEUTSCHLAND
18U000115; ;Transfer from BU1;EUR;18;1;DEUTSCHLAND
18T001190; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
18T001192; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
TR0007396; ;SGL COLOGNE;USD;18;1;DEUTSCHLAND
TR0007431; ;SGL COLOGNE;USD;18;1;DEUTSCHLAND
TR0007437; ;SGL COLOGNE;EUR;18;1;DEUTSCHLAND
